"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","V71"
"279",1,5,1,5,1,1,1,5,1,5,5,1,5,1,1,1,1,5,1,5,5,1,5,5,5,1,5,1,5,5,1,1,1,1,5,1,5,1,1,5,5,1,5,1,1,5,5,5,1,1,19,4,13,17,3,10,5,7,12,18,17,5,3,15,15,15,15,10,8,19,"0"
"280",5,1,1,5,1,5,5,5,5,5,1,5,1,1,5,5,1,5,5,1,5,1,1,5,1,5,1,1,5,5,1,1,5,1,1,1,5,1,1,1,1,5,5,5,1,1,1,5,5,1,10,14,8,4,3,4,11,3,13,14,9,17,16,17,15,4,8,5,7,17,"1"
"281",1,1,1,5,1,1,1,1,1,5,5,5,5,5,5,5,5,1,5,1,1,1,5,5,1,1,1,1,1,5,5,5,5,1,1,5,1,5,1,1,5,5,1,5,1,1,1,5,1,5,5,9,3,5,16,7,11,6,3,14,15,4,5,7,24,16,14,13,11,24,"0"
"282",1,5,1,5,5,1,5,5,1,5,5,1,5,1,5,1,1,1,1,5,5,5,5,5,5,1,5,5,1,5,5,1,1,5,1,5,5,1,1,5,5,1,1,5,1,1,5,1,1,5,16,4,5,7,6,5,5,6,5,13,15,3,11,9,21,12,13,10,8,21,"0"
"283",1,5,1,1,1,1,1,5,5,5,5,1,5,5,1,5,1,1,5,5,5,1,5,1,1,1,5,1,1,1,5,1,1,1,5,1,5,1,1,5,5,1,1,1,1,5,1,1,5,1,14,4,10,5,7,11,4,14,3,14,13,3,7,5,16,14,17,18,15,18,"0"
"284",1,5,5,5,1,1,1,5,1,1,1,1,1,5,5,1,1,1,5,1,5,1,5,5,1,5,1,1,1,1,5,1,5,1,5,1,1,5,1,5,1,5,5,5,5,5,1,1,1,1,9,9,16,18,15,3,11,6,20,3,18,5,3,21,19,6,11,16,7,21,"0"
"285",1,1,1,5,5,5,5,1,5,1,1,5,5,5,5,1,5,1,5,1,5,1,1,1,5,5,1,5,1,1,1,1,1,5,1,1,1,1,5,1,1,5,1,5,1,1,1,1,1,1,8,15,5,4,3,5,3,12,10,11,6,7,17,15,14,16,5,13,14,17,"1"
"286",1,5,1,5,1,1,1,1,1,5,5,5,1,1,1,5,1,1,1,1,5,5,1,5,5,5,5,5,1,1,5,1,5,5,5,5,5,5,5,1,5,5,1,5,1,5,5,1,5,1,5,5,10,8,7,9,10,16,13,6,11,12,16,3,4,16,12,17,17,17,"1"
"287",5,1,5,5,5,5,5,5,5,1,1,1,1,1,1,5,5,1,5,5,1,5,5,5,1,5,5,1,5,1,5,1,5,5,1,5,1,5,5,1,5,1,1,5,5,5,1,5,1,1,3,10,18,12,19,20,6,5,8,5,3,13,15,12,15,5,5,10,7,20,"0"
"288",5,1,1,1,1,1,5,5,1,1,1,1,1,5,1,1,1,5,1,1,1,5,1,5,5,1,1,5,1,1,1,5,1,5,1,5,1,5,5,5,5,1,5,5,5,1,5,5,1,1,15,5,4,14,9,10,5,5,16,3,14,16,18,3,4,15,13,18,18,18,"0"
"289",1,1,5,5,1,5,1,1,5,1,5,5,5,1,1,1,1,5,5,1,1,1,5,1,5,5,5,5,1,1,1,5,1,5,5,5,5,5,1,1,1,5,5,5,1,1,5,1,1,1,5,9,8,9,4,7,15,3,11,11,8,20,15,3,4,22,22,6,4,22,"0"
"290",1,5,5,1,5,5,1,5,1,1,5,5,1,1,1,5,5,1,1,5,1,5,1,1,1,1,5,1,1,5,1,5,5,5,1,1,5,1,1,5,5,5,1,1,5,5,5,5,1,1,12,19,9,7,5,12,3,5,18,13,16,23,22,7,5,21,21,20,22,23,"0"
"291",1,1,5,5,1,5,5,5,5,1,1,1,1,5,1,1,1,1,5,1,1,1,1,5,5,5,1,5,1,5,5,1,1,5,1,5,1,1,5,5,5,1,5,5,5,1,5,5,5,5,5,14,4,7,4,17,4,7,3,6,3,8,10,3,14,16,20,22,4,22,"0"
"292",1,1,5,5,5,1,5,5,5,1,1,1,5,5,5,1,1,1,1,1,1,5,1,5,1,1,5,5,5,1,5,5,5,1,1,1,1,1,5,1,1,1,5,5,1,1,5,1,1,1,5,4,5,5,3,5,9,5,17,18,10,12,5,19,7,19,9,11,18,19,"0"
"293",1,1,5,1,5,1,5,1,1,1,1,1,5,1,5,1,5,1,5,5,1,5,5,1,5,5,1,5,1,1,1,1,5,5,5,5,5,5,5,1,5,5,1,5,5,5,1,5,5,5,8,8,4,4,18,13,10,13,16,5,5,17,18,12,5,3,4,6,4,18,"0"
"294",5,1,1,5,5,5,5,5,1,5,5,5,5,1,1,5,5,1,1,1,1,5,5,1,1,1,1,5,5,5,1,5,5,5,1,5,5,5,5,1,1,1,5,1,1,1,1,5,5,5,10,5,5,3,13,8,6,12,4,7,10,6,7,4,4,12,16,7,7,16,"1"
"295",5,5,1,5,5,5,5,5,1,1,5,5,1,1,5,1,1,5,1,5,1,1,5,1,5,5,1,5,1,5,1,1,1,5,5,1,5,5,1,5,5,5,5,1,1,1,1,5,1,5,10,13,9,14,3,14,15,5,10,9,7,6,3,4,4,13,17,5,7,17,"1"
"296",5,1,5,1,5,1,5,5,1,1,1,1,1,5,1,1,5,1,5,5,5,1,1,5,5,5,5,5,1,5,5,5,1,5,5,1,5,1,1,5,1,5,1,5,5,1,1,5,1,1,19,4,16,14,20,6,5,5,9,5,5,19,3,21,21,17,15,18,18,21,"0"
"297",5,5,5,1,5,1,5,1,1,1,5,1,5,5,1,5,5,1,5,1,1,5,5,5,1,1,5,5,1,1,5,5,5,5,5,5,1,1,5,1,5,1,5,1,1,1,5,1,5,1,10,3,5,17,5,5,13,8,4,3,6,3,16,14,5,20,21,6,4,21,"0"
"298",5,1,1,1,5,5,5,1,1,5,1,1,1,5,5,5,5,1,1,5,5,5,1,5,1,1,1,1,5,5,1,1,5,1,5,5,1,1,1,1,1,1,5,1,5,1,5,5,1,5,7,7,4,6,6,3,15,7,5,3,14,4,3,11,13,22,4,20,4,22,"0"
"299",5,1,5,1,1,1,1,1,1,1,1,1,5,5,1,1,1,5,5,5,5,5,1,1,1,1,1,5,1,1,1,1,1,1,5,1,5,5,1,5,5,5,5,5,5,5,5,1,5,1,13,5,15,15,4,7,7,14,4,12,3,8,16,15,16,4,6,14,16,16,"1"
"300",5,5,5,5,5,5,1,1,5,5,1,5,5,5,5,5,1,5,1,1,1,5,1,1,5,5,1,1,1,5,5,1,5,1,1,5,1,1,1,5,5,1,1,5,1,1,5,5,5,1,5,4,12,12,3,7,10,11,8,7,6,15,16,5,17,4,15,10,10,17,"1"
"301",5,5,5,1,1,1,1,1,5,5,1,5,5,1,1,1,5,5,1,5,1,5,5,5,5,5,5,5,1,5,5,1,5,1,5,5,1,1,5,1,5,1,5,5,1,1,1,1,1,1,12,5,3,5,16,5,15,6,6,5,5,3,18,18,4,8,9,14,7,18,"0"
"302",5,5,5,1,5,1,5,1,5,5,1,5,1,5,1,1,1,1,5,1,1,1,1,1,1,1,5,1,1,1,5,1,1,5,5,5,1,5,1,1,1,1,5,1,5,1,1,1,5,5,17,10,11,11,16,8,10,5,10,4,5,7,3,7,9,17,19,10,10,19,"0"
"303",5,5,1,5,5,1,1,5,5,1,5,5,5,1,5,5,5,1,1,5,5,5,5,5,5,5,1,1,1,5,5,5,5,1,5,5,5,5,5,1,5,5,1,5,5,5,5,5,1,5,5,5,3,5,20,5,15,16,6,21,18,6,4,3,4,14,18,10,8,21,"0"
"304",1,1,1,5,1,5,1,5,1,1,5,5,1,1,5,1,5,1,1,1,1,1,5,1,5,1,5,5,5,1,5,1,1,1,1,1,5,5,5,1,5,5,1,1,5,5,1,1,1,1,10,7,5,3,17,15,6,16,16,5,5,8,9,4,13,15,13,16,7,17,"1"
"305",5,5,5,5,5,1,5,1,1,1,1,5,1,5,5,5,5,1,5,5,1,5,1,5,1,1,5,5,1,1,5,5,5,5,1,5,5,1,1,5,1,5,1,1,1,1,5,5,1,1,3,5,19,22,5,6,15,11,5,5,3,19,21,7,5,18,14,9,7,22,"0"
"306",5,1,5,5,1,5,5,5,5,1,1,5,1,1,5,5,1,5,5,5,1,5,1,1,5,1,1,5,5,5,1,5,5,5,5,1,1,1,5,5,1,1,1,5,5,1,5,1,5,1,5,5,7,4,15,16,3,4,15,10,15,5,3,12,14,17,19,7,5,19,"0"
"307",5,5,5,5,5,5,5,1,1,5,1,1,5,5,5,1,5,1,5,5,1,1,5,5,5,1,5,1,1,1,1,5,1,1,1,1,5,1,1,1,1,1,5,5,1,5,5,1,5,5,4,7,5,16,5,13,9,12,11,5,18,20,7,19,19,5,14,7,4,20,"0"
"308",1,1,1,5,1,1,1,5,5,5,1,5,5,1,1,1,5,1,5,1,1,5,1,1,5,5,1,1,1,1,1,1,5,5,1,1,1,5,5,5,1,1,1,5,5,5,1,1,5,5,3,5,9,10,13,18,16,17,4,16,5,8,7,4,13,11,12,10,4,18,"0"
"309",1,5,5,5,5,1,5,1,1,1,5,1,5,1,1,5,1,1,1,1,5,1,1,1,1,1,1,1,5,5,1,5,1,5,1,1,5,1,1,5,5,5,1,5,5,1,1,1,1,1,3,9,7,14,3,5,5,10,5,8,3,8,10,15,13,12,19,12,5,19,"0"
"310",5,5,5,5,1,5,5,1,5,5,1,5,5,5,5,5,5,1,5,5,5,5,1,5,5,1,1,5,1,1,1,1,5,1,1,1,5,1,5,1,5,1,1,5,1,5,5,1,1,1,5,4,10,5,5,3,16,3,19,19,8,18,19,14,12,21,17,10,10,21,"0"
"311",1,5,1,5,1,1,1,5,5,5,1,5,5,5,5,1,1,5,1,1,1,1,1,5,5,5,1,5,1,1,5,1,1,5,5,5,5,1,1,5,1,1,1,1,1,1,5,1,5,1,17,12,4,5,17,8,7,3,7,4,5,3,13,13,5,10,15,9,7,17,"1"
"312",1,1,5,5,5,1,5,1,5,5,1,1,1,5,5,5,5,1,5,5,1,1,1,5,1,5,5,1,1,1,5,5,5,1,5,5,1,1,1,5,1,1,5,5,1,1,1,1,5,5,11,12,4,4,5,8,16,5,21,7,4,4,3,9,7,16,16,8,6,21,"0"
"313",5,5,5,1,1,5,1,1,5,1,5,1,1,5,1,5,1,5,1,1,1,1,5,5,1,5,5,5,1,5,1,5,1,5,1,1,1,5,1,1,5,1,5,5,5,1,5,5,5,5,7,5,4,10,4,5,3,4,20,16,3,6,5,4,17,15,15,13,4,20,"0"
"314",5,5,5,1,5,5,5,1,1,5,1,5,5,5,5,1,5,1,5,5,1,1,5,1,1,5,5,1,5,5,5,1,5,5,5,5,5,5,1,5,1,1,5,5,1,1,1,1,5,5,4,4,7,11,3,10,5,8,17,5,5,3,4,19,4,17,10,7,7,19,"0"
"315",5,5,5,1,1,1,5,1,5,5,5,1,1,1,1,1,5,5,1,1,5,5,1,1,1,5,5,5,5,1,5,5,1,5,5,5,5,1,1,5,1,5,1,5,5,5,5,1,5,5,5,14,7,9,3,5,12,13,15,20,7,4,4,3,11,11,11,7,4,20,"0"
"316",1,1,5,1,5,1,1,1,1,5,5,5,5,5,1,1,1,5,5,1,1,1,1,5,5,5,1,1,5,5,5,5,1,1,1,1,5,1,5,5,5,5,5,1,5,5,1,1,5,1,18,14,4,4,5,17,8,6,7,3,8,5,10,6,15,4,6,15,15,18,"0"
"317",1,5,1,1,5,1,5,5,1,1,5,1,1,5,5,5,1,5,5,1,5,5,1,1,5,1,5,5,1,1,5,1,1,5,5,5,1,1,5,1,5,1,5,1,1,1,1,5,5,5,7,20,10,13,21,20,5,15,3,6,5,8,3,15,13,4,22,24,4,24,"0"
"318",1,1,5,1,5,5,5,1,1,1,1,1,1,1,1,5,1,1,1,1,5,5,1,5,1,5,5,5,5,5,5,5,1,5,1,1,5,5,5,1,5,5,5,5,5,5,1,1,1,5,17,9,4,7,11,3,16,8,13,4,3,7,5,5,4,4,6,16,18,18,"0"
"319",1,1,5,5,1,1,5,5,1,5,1,5,5,1,5,5,5,1,1,1,5,5,5,5,1,1,1,1,1,5,5,5,5,5,1,1,1,1,1,1,5,5,5,5,5,1,5,1,1,5,7,10,12,3,4,5,19,5,15,15,9,6,5,4,13,15,6,15,15,19,"0"
"320",5,1,5,5,1,1,5,1,5,5,5,1,1,5,1,1,5,5,5,1,5,1,1,1,5,5,1,5,5,1,1,5,5,5,1,1,1,1,5,5,5,5,1,5,5,5,5,5,1,5,14,16,9,6,5,5,14,3,15,15,15,4,18,5,4,10,8,6,4,18,"0"
"321",5,5,1,1,5,5,1,5,1,5,1,5,5,5,1,5,5,1,5,5,5,5,5,1,1,5,1,5,1,5,1,5,5,5,5,1,1,1,1,5,5,5,1,1,1,1,1,5,5,5,18,4,4,21,15,5,3,5,12,3,10,5,4,14,14,7,19,12,4,21,"0"
"322",5,1,1,5,1,1,1,5,1,5,1,5,5,5,5,1,5,1,5,1,1,1,5,1,1,1,1,5,1,1,1,5,5,1,1,1,5,5,5,5,5,5,1,5,5,5,1,5,5,5,5,10,3,16,5,11,5,3,11,12,4,10,18,21,5,4,4,6,4,21,"0"
"323",1,1,5,1,1,5,5,5,5,5,5,5,1,1,5,1,5,1,5,1,5,1,5,5,1,1,1,1,1,5,1,1,5,5,1,1,5,5,1,5,5,1,5,1,1,1,1,1,5,5,7,8,3,16,3,16,10,15,14,10,13,12,4,8,4,4,14,15,15,16,"1"
"324",5,5,5,1,1,1,5,1,1,1,5,1,5,5,1,5,1,5,1,1,5,5,5,1,1,1,5,1,1,5,5,5,1,5,1,1,1,1,1,5,1,5,5,5,5,1,1,1,5,1,8,4,20,4,16,5,5,18,18,6,3,3,19,19,15,13,13,16,5,20,"0"
"325",1,1,5,5,5,1,5,1,5,5,5,5,1,1,1,5,1,1,5,1,5,1,5,1,1,5,1,1,5,1,1,5,1,5,5,1,1,1,1,1,5,5,5,1,1,5,1,1,1,1,19,10,12,3,20,11,5,8,16,15,6,3,14,16,8,4,5,10,7,20,"0"
"326",5,5,1,1,1,1,1,5,5,1,1,1,1,5,5,5,1,1,1,1,1,1,1,1,5,1,1,1,1,5,5,1,5,5,5,1,5,5,5,5,1,5,5,5,1,1,1,5,5,1,11,4,11,6,9,19,13,5,18,11,6,3,5,3,4,11,15,10,8,19,"0"
"327",5,1,1,1,1,1,5,5,5,1,5,1,5,5,5,1,1,1,5,5,1,5,5,1,5,1,1,1,1,1,1,1,1,5,5,5,1,5,5,1,1,5,1,1,5,5,5,5,1,5,8,19,5,11,20,3,5,6,16,4,13,5,8,3,15,17,13,17,4,20,"0"
"328",5,1,1,5,1,1,5,5,5,5,5,5,1,1,5,1,1,5,5,5,1,5,1,1,1,1,5,1,1,1,5,5,5,5,5,1,1,1,1,1,5,5,5,1,1,1,5,5,5,1,7,10,6,4,18,19,5,5,9,16,20,19,7,6,19,19,21,19,4,21,"0"
"329",5,5,1,5,5,1,5,5,1,5,1,1,1,1,5,5,1,5,5,1,5,1,1,1,1,5,1,5,5,1,1,1,5,5,5,1,5,5,1,1,5,5,1,5,1,5,1,1,5,5,8,3,16,4,3,5,5,12,17,15,19,5,3,12,10,11,15,5,7,19,"0"
"330",5,1,5,5,1,1,1,5,5,1,1,1,1,5,5,1,1,1,5,5,5,5,5,1,5,5,1,1,1,5,1,5,5,5,1,5,5,5,1,5,5,1,5,5,1,5,1,1,1,1,5,14,14,12,9,5,15,15,16,14,3,16,3,4,8,4,7,7,4,16,"1"
"331",5,1,1,5,5,1,5,5,5,1,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,1,5,5,5,5,5,5,5,5,1,5,1,5,5,1,5,1,5,1,5,5,1,1,1,5,3,4,20,19,5,9,13,15,5,8,5,4,19,17,9,5,5,7,10,20,"0"
"332",5,1,1,1,5,5,5,1,1,1,5,1,5,1,1,5,5,5,5,1,1,1,5,1,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,1,5,1,5,5,1,5,5,5,7,16,3,4,13,14,6,9,17,10,9,5,5,4,3,4,18,18,4,18,"0"
"333",1,1,1,1,5,1,5,5,5,1,1,1,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,1,5,5,5,1,1,5,1,1,1,1,5,1,5,5,1,1,1,1,5,5,5,5,5,3,5,3,10,6,8,5,5,8,7,13,17,22,13,5,4,22,4,22,"0"
"334",1,1,1,1,1,5,1,5,1,5,1,1,1,1,5,1,5,5,1,1,1,1,5,1,5,5,1,5,5,1,5,1,5,5,1,1,5,5,1,1,1,1,1,1,5,1,1,1,5,5,10,3,8,10,4,3,15,6,7,4,13,16,15,4,9,11,16,16,18,18,"0"
"335",5,5,1,5,1,5,1,5,5,1,1,1,5,1,1,1,5,5,1,1,5,5,1,1,5,5,1,5,1,1,1,1,5,1,1,1,1,5,1,5,5,1,1,1,1,1,1,5,5,1,15,4,3,12,3,18,11,21,19,5,10,11,8,6,21,17,11,4,7,21,"0"
"336",5,5,1,1,5,5,5,5,5,1,1,5,1,5,1,5,5,5,1,5,1,5,5,5,5,5,1,5,1,1,1,5,1,5,5,5,1,1,5,1,5,1,5,1,5,1,1,1,1,1,13,4,5,5,18,3,3,10,7,7,3,13,15,5,4,11,10,7,7,18,"0"
"337",5,1,1,1,5,5,5,1,1,1,5,1,5,5,5,1,1,1,5,1,1,1,5,1,5,1,1,1,5,1,5,5,1,5,5,5,5,5,5,1,1,5,5,5,5,5,5,5,5,1,5,12,10,5,16,3,15,4,3,12,12,7,4,9,3,4,6,11,11,16,"1"
"338",5,5,1,5,5,1,5,5,5,1,1,5,1,5,5,5,1,5,5,5,1,1,5,1,5,1,5,5,1,1,5,5,5,5,5,1,5,5,5,1,1,1,5,5,5,5,1,5,1,1,5,4,18,5,5,12,18,18,12,13,16,6,3,4,15,11,5,10,7,18,"0"
"339",5,5,5,5,5,5,5,1,1,5,5,5,5,5,1,1,5,1,5,1,1,5,5,1,5,5,1,5,1,1,5,5,1,5,5,1,1,1,5,1,1,5,5,5,5,1,5,5,5,5,6,5,10,7,5,3,4,11,6,10,7,5,3,13,8,17,9,13,4,17,"1"
"340",5,1,5,1,5,1,1,5,1,5,5,5,1,5,1,5,5,5,5,5,1,1,1,1,1,1,1,5,5,5,5,1,5,5,5,1,5,5,5,5,1,5,5,1,5,1,5,1,1,1,10,7,3,15,4,5,3,5,16,17,5,13,3,4,16,12,6,18,16,18,"0"
"341",1,5,1,5,1,1,1,5,5,5,1,5,1,5,1,5,5,5,1,5,5,1,1,1,5,1,1,1,1,1,1,5,5,1,1,5,1,1,5,1,1,1,5,1,5,1,1,1,5,1,10,3,15,5,5,7,18,13,3,4,11,3,15,15,16,12,5,9,4,18,"0"
"342",1,5,1,5,5,5,1,1,5,1,1,1,5,5,5,1,5,1,1,1,1,5,5,5,5,1,5,1,5,1,5,1,1,1,5,5,1,1,1,5,1,1,1,5,5,1,5,1,5,5,17,8,10,14,5,3,4,3,6,5,8,16,16,3,13,15,16,14,4,17,"1"
"343",1,5,1,5,1,1,5,1,5,5,5,1,1,5,1,1,1,1,5,1,1,5,1,1,1,1,1,1,5,1,5,5,5,5,5,5,1,1,5,1,5,1,1,5,5,5,5,5,5,1,5,4,17,16,8,3,5,13,16,7,10,4,7,6,16,14,16,18,4,18,"0"
"344",1,5,5,1,1,5,5,5,1,5,5,5,1,1,5,1,1,5,1,1,1,5,5,5,1,1,5,5,5,5,5,5,1,1,1,1,1,5,5,1,1,1,5,5,5,5,1,1,5,5,5,13,4,18,19,3,4,17,16,18,5,5,4,7,9,5,9,7,7,19,"0"
"345",5,1,5,5,1,5,1,5,5,1,5,5,5,1,5,5,5,1,5,5,1,5,5,1,5,1,5,5,1,1,1,1,1,1,5,1,1,5,5,5,1,1,1,1,5,1,5,1,1,5,11,5,5,4,5,17,3,13,17,16,14,17,16,4,18,4,20,9,11,20,"0"
"346",5,5,1,5,1,1,5,5,5,5,1,5,5,1,1,5,1,1,1,5,1,5,1,1,1,5,1,5,1,5,1,1,1,1,1,5,5,5,1,1,1,1,1,1,1,5,5,5,1,5,9,4,7,5,5,21,17,20,19,5,7,16,17,10,10,8,4,6,4,21,"0"
"347",5,5,5,5,5,1,5,1,5,1,1,1,1,5,5,5,1,1,5,1,1,1,1,1,1,1,5,5,1,5,5,5,1,1,5,1,1,1,5,5,5,5,5,1,1,1,1,1,1,5,3,5,16,6,17,15,14,5,5,8,7,14,12,5,4,11,5,9,14,17,"1"
"348",5,1,1,5,1,1,5,5,1,5,1,1,5,1,5,1,5,1,5,5,5,1,1,1,1,1,1,1,1,5,5,1,1,5,1,5,5,5,1,5,1,5,5,1,5,1,5,5,1,5,15,4,4,7,7,17,5,8,6,17,17,3,12,12,3,4,16,14,4,17,"1"
"349",1,5,5,5,5,5,5,5,5,5,1,5,5,1,1,1,5,5,5,1,5,5,5,1,5,5,5,1,5,1,5,5,1,1,5,1,1,1,1,1,1,1,5,1,5,5,5,1,5,1,3,7,4,3,5,5,18,6,7,4,7,8,11,11,12,13,19,6,8,19,"0"
"350",5,1,1,5,1,5,1,5,1,1,5,1,5,1,5,5,1,5,1,5,5,1,1,5,5,5,1,1,5,1,5,1,5,1,1,1,1,5,5,1,1,5,5,1,1,1,1,5,1,1,19,4,12,6,3,7,3,23,22,5,10,11,23,21,14,18,11,4,7,23,"0"
"351",5,5,1,5,5,5,5,1,5,1,5,5,5,5,1,1,1,1,5,1,5,1,1,5,5,5,5,1,5,5,5,1,5,1,1,5,5,5,1,5,5,5,1,5,5,5,5,5,1,5,15,6,4,3,16,5,16,8,4,13,15,5,4,11,10,6,8,6,4,16,"1"
"352",1,5,1,5,5,5,1,5,5,1,5,5,5,5,5,5,5,5,5,1,1,5,5,1,5,1,1,1,1,1,5,1,1,5,1,5,1,5,5,5,1,1,5,1,5,1,1,1,5,1,11,4,10,5,12,3,9,4,13,12,10,3,4,12,15,17,5,7,12,17,"1"
"353",5,1,1,5,5,5,1,5,5,1,5,1,1,5,5,1,5,1,5,1,1,1,1,1,1,5,5,5,5,5,1,1,1,1,1,5,1,5,1,1,1,1,1,5,1,1,1,1,1,5,4,21,13,5,3,18,3,5,11,5,5,7,3,14,16,21,19,11,11,21,"0"
"354",5,1,5,5,1,1,1,5,1,5,1,1,5,1,5,1,1,1,5,1,1,5,1,5,1,5,1,5,1,1,1,1,1,5,5,1,1,1,1,1,5,5,1,5,1,1,1,5,5,1,5,4,7,9,3,13,5,24,22,25,5,3,18,18,22,18,12,4,8,25,"0"
"355",1,5,5,1,5,1,1,1,5,1,5,5,5,1,1,5,1,5,1,5,1,1,5,5,5,5,5,1,1,1,5,5,1,1,1,5,5,5,1,5,1,1,5,1,1,5,5,1,5,5,5,13,4,11,7,8,3,14,6,18,21,4,7,8,4,5,15,16,4,21,"0"
"356",1,1,5,5,1,5,5,1,5,5,5,5,1,5,5,1,5,5,1,5,1,5,5,1,1,1,5,5,1,5,5,5,1,5,5,5,5,1,1,5,5,1,5,1,1,5,1,1,5,5,5,10,10,3,14,6,13,19,12,5,4,3,7,5,10,4,4,5,7,19,"0"
"357",5,1,1,1,1,1,5,5,5,1,5,5,1,1,1,1,5,1,5,1,1,5,1,1,5,1,1,5,1,5,1,5,5,1,5,5,5,5,5,5,1,5,5,5,1,1,1,1,5,5,9,16,3,12,6,3,7,19,5,8,13,12,4,3,4,12,16,12,14,19,"0"
"358",5,5,5,5,1,5,1,5,1,1,5,5,1,1,5,5,5,1,1,5,1,1,1,5,1,1,5,5,1,1,1,1,5,1,5,5,5,1,5,5,1,5,1,1,5,5,5,5,1,1,5,13,5,7,5,18,17,3,14,18,12,19,5,3,4,9,11,9,7,19,"0"
"359",5,1,1,5,5,5,1,1,5,5,1,5,5,5,1,1,1,5,5,1,1,5,5,1,5,1,1,5,5,1,5,1,1,5,5,1,1,1,1,1,5,1,1,1,5,5,5,1,5,5,8,11,13,5,3,16,3,5,9,7,4,5,3,14,14,12,8,16,4,16,"1"
"360",1,5,5,5,1,1,5,1,5,5,1,1,5,1,1,1,5,1,1,1,1,5,1,1,1,5,1,5,5,5,5,5,1,5,5,1,5,1,5,5,1,5,5,1,5,5,5,1,1,5,5,3,10,17,16,8,18,15,12,14,7,4,5,3,4,9,5,14,12,18,"0"
"361",5,5,1,1,5,1,5,1,5,5,5,1,5,1,5,5,1,1,5,5,5,1,1,1,5,5,5,1,1,1,5,5,5,5,5,5,1,1,1,5,5,5,5,1,5,5,5,5,5,1,5,10,8,4,6,15,9,12,16,15,16,4,3,9,13,18,6,7,5,18,"0"
"362",5,5,5,1,5,5,5,5,1,5,1,1,1,5,1,1,5,5,1,5,1,5,1,1,5,1,5,5,1,5,5,1,1,1,1,1,5,1,1,1,1,1,5,1,1,5,1,5,5,5,7,7,10,21,6,3,9,4,5,5,8,7,16,16,12,21,4,9,4,21,"0"
"363",5,5,5,5,5,5,1,5,5,5,5,1,5,5,5,1,5,1,1,5,1,1,1,1,5,1,1,5,1,5,5,1,5,1,1,5,1,5,5,1,1,1,5,5,5,5,1,5,1,1,4,5,18,3,21,22,6,3,5,10,9,11,13,20,18,4,21,22,7,22,"0"
"364",1,5,1,5,1,5,1,1,5,1,1,5,5,5,5,5,1,1,1,1,1,1,5,1,1,1,1,5,1,5,1,5,5,1,5,1,5,5,1,1,5,1,1,1,5,1,5,5,5,5,5,8,6,4,17,3,4,3,9,4,16,15,7,6,16,16,13,17,4,17,"1"
"365",5,1,1,1,1,5,5,5,1,5,1,1,1,1,1,5,5,1,1,1,5,1,1,1,5,1,1,5,5,1,5,1,5,1,1,5,1,1,5,5,5,5,5,1,1,5,5,5,5,5,9,5,7,11,3,19,22,3,18,13,19,22,6,3,16,14,22,20,4,22,"0"
"366",5,1,5,5,1,5,1,1,1,5,1,5,5,1,1,1,5,5,1,5,1,1,5,1,1,1,1,1,5,5,1,1,5,1,1,5,5,5,1,1,1,5,1,5,5,5,1,5,5,1,4,4,22,3,12,3,16,4,21,20,5,12,11,20,18,5,9,9,7,22,"0"
"367",5,1,1,1,1,1,5,1,5,1,1,5,1,1,5,5,5,5,1,5,5,1,1,1,5,1,1,1,1,5,1,5,5,1,1,1,1,1,1,5,5,1,1,5,1,1,5,1,5,1,5,5,5,4,9,4,16,5,11,15,16,10,11,15,15,13,9,9,11,16,"1"
"368",1,5,5,1,5,1,1,5,1,1,1,5,1,5,1,1,1,1,1,5,1,5,1,1,5,1,1,1,5,1,1,5,1,5,1,1,1,1,1,5,5,5,5,5,1,1,1,1,1,1,5,3,5,7,5,22,3,9,5,15,13,6,7,10,10,17,17,7,7,22,"0"
"369",1,5,5,1,1,1,5,1,1,1,5,5,1,1,1,5,5,1,1,5,5,1,1,5,1,5,1,5,5,1,5,1,5,1,1,5,1,1,5,1,1,1,5,5,5,5,5,5,1,5,7,7,4,10,10,6,3,16,9,5,15,12,4,3,19,19,10,12,4,19,"0"
"370",5,1,5,1,1,5,5,5,5,5,5,5,1,1,5,5,1,5,1,5,5,1,5,1,5,1,5,1,1,1,1,5,5,1,1,1,5,5,5,5,1,1,5,1,1,1,1,5,1,1,5,6,6,3,3,20,12,17,16,16,15,4,9,4,17,24,5,8,13,24,"0"
"371",1,1,5,5,5,5,1,5,1,5,5,1,1,1,1,5,5,5,1,1,5,1,5,1,1,5,5,5,5,1,5,5,1,5,5,1,5,5,5,5,5,1,5,1,1,1,5,5,1,5,7,3,20,5,7,6,3,10,5,9,5,5,3,13,11,21,10,17,4,21,"0"
