"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","V71"
"284",10,10,10,10,1,10,1,10,1,10,10,10,10,10,1,1,10,1,1,1,10,1,1,10,1,10,1,10,1,10,10,1,10,1,1,1,1,1,10,10,10,10,10,10,10,1,1,10,10,1,4,16,8,2,18,18,19,16,6,15,5,8,15,6,9,5,11,6,16,19,0
"285",10,1,10,1,1,1,10,10,1,1,1,1,10,1,1,1,10,10,10,10,1,1,10,10,1,1,10,10,1,10,1,10,10,10,10,1,10,1,10,10,1,10,10,1,1,1,1,1,10,1,5,4,4,15,6,13,8,5,4,4,6,6,9,14,10,13,12,2,13,15,1
"286",10,10,10,1,10,10,10,10,10,1,1,1,10,10,10,10,10,1,10,1,1,10,1,1,10,10,10,1,10,1,10,1,1,1,1,1,1,1,1,1,10,10,10,1,10,1,1,1,1,10,4,10,4,5,23,21,5,15,17,18,16,18,8,7,14,5,21,2,22,23,0
"287",1,10,10,1,10,1,10,10,10,10,10,10,1,1,1,1,10,10,1,1,1,10,1,1,10,1,10,10,1,1,10,10,10,10,10,10,10,1,1,10,10,10,10,1,1,1,1,1,10,1,4,5,4,19,11,8,21,21,5,4,4,6,12,15,17,14,7,8,12,21,0
"288",10,10,10,1,1,1,1,10,1,1,1,1,1,1,10,1,1,1,1,10,10,1,1,1,1,10,1,1,1,1,10,1,1,1,1,10,10,10,10,1,10,1,1,1,10,1,1,1,10,10,18,20,7,18,17,6,9,12,15,13,12,5,9,7,5,16,13,9,6,20,0
"289",10,10,1,10,10,1,10,10,1,10,10,1,1,1,10,1,10,1,1,1,10,1,1,1,1,1,10,1,10,1,10,10,10,1,10,1,1,1,10,10,1,10,10,1,10,1,1,10,10,10,4,5,21,2,21,5,20,16,18,4,18,4,10,14,6,9,5,20,23,23,0
"290",1,1,1,1,1,10,10,10,1,1,10,10,1,10,10,1,10,10,1,10,10,1,10,1,1,1,10,10,1,1,1,10,1,10,10,1,10,1,10,10,10,10,1,1,10,1,1,1,10,10,9,7,8,4,4,16,15,4,7,5,5,9,14,7,18,17,5,5,2,18,0
"291",1,10,10,1,1,1,10,10,1,1,1,10,10,10,10,10,1,10,10,10,1,1,10,10,1,10,1,10,10,1,10,10,1,10,1,1,1,10,1,10,1,1,1,10,10,1,10,1,10,1,17,4,4,12,6,12,15,4,22,6,18,20,6,9,15,16,7,2,4,22,0
"292",1,1,1,1,1,10,10,1,1,10,1,10,10,10,10,1,1,10,10,1,10,1,1,10,10,1,1,10,10,1,10,1,10,10,10,1,10,10,10,1,10,1,10,1,1,1,10,10,1,10,15,14,4,10,4,2,12,13,20,4,9,5,17,18,11,6,4,15,12,20,0
"293",10,10,10,1,1,10,10,10,1,10,10,1,1,1,10,1,1,10,1,10,1,10,10,1,10,10,10,10,1,1,1,10,1,10,1,10,10,10,10,10,10,10,10,10,1,1,10,10,1,1,11,11,7,12,13,9,2,20,18,15,4,19,21,21,9,6,5,11,12,21,0
"294",10,1,10,10,10,1,10,10,1,1,1,10,1,10,1,10,10,1,10,1,10,10,1,1,10,1,1,10,10,10,1,10,1,10,10,10,10,1,10,1,1,1,1,10,10,1,10,10,1,10,6,4,9,8,20,5,7,4,7,4,18,16,5,15,19,5,12,2,13,20,0
"295",1,10,1,1,1,1,1,10,10,1,10,10,10,1,10,1,10,1,10,1,10,1,10,10,10,1,10,10,1,1,10,10,1,1,10,10,1,10,1,1,1,1,10,1,10,1,1,10,1,1,15,5,22,22,4,2,4,7,12,4,12,8,7,10,23,22,15,20,4,23,0
"296",10,1,10,10,10,1,10,10,10,10,1,1,1,10,10,1,10,10,10,10,10,10,10,1,10,10,10,1,10,10,1,10,10,10,1,10,10,1,10,1,1,1,10,10,10,10,1,10,1,1,6,4,8,11,15,5,2,4,7,8,4,7,4,10,21,12,11,5,9,21,0
"297",1,1,1,1,10,10,10,10,1,1,10,10,10,1,10,1,1,10,1,1,1,10,10,1,1,10,1,10,10,1,1,10,10,1,1,1,10,10,1,10,1,1,10,1,1,1,1,1,10,1,17,5,4,4,5,14,17,6,14,8,4,18,17,12,15,5,17,2,19,19,0
"298",1,10,1,1,10,10,1,10,1,1,10,10,10,1,1,1,1,1,10,10,1,10,10,10,1,1,1,1,1,10,10,10,10,1,10,10,1,1,1,1,1,1,1,10,10,10,1,10,1,1,6,4,7,2,5,5,6,5,17,11,8,6,17,17,13,12,9,7,4,17,1
"299",1,1,1,1,10,1,1,1,1,10,10,10,1,10,10,1,10,10,10,10,1,10,10,10,10,10,10,1,10,1,10,1,10,1,1,1,10,10,10,10,10,10,1,1,10,10,10,1,10,10,9,17,19,19,4,5,14,5,8,5,4,15,11,4,15,5,20,21,5,21,0
"300",10,10,1,1,10,1,10,10,1,10,1,10,1,1,10,1,10,1,1,10,10,1,10,10,10,10,1,10,10,10,10,1,1,10,10,1,10,10,10,10,1,1,1,1,1,10,10,10,1,10,9,4,20,6,14,2,18,5,4,4,5,9,5,19,12,18,4,7,10,20,0
"301",1,10,1,10,1,1,10,10,10,10,10,10,1,1,1,1,10,10,1,10,1,1,10,1,10,1,1,10,10,10,10,1,10,1,1,1,10,1,10,1,10,10,1,1,10,10,10,10,10,10,4,14,4,14,2,11,8,4,4,5,19,17,19,6,17,20,5,8,5,20,0
"302",1,10,10,10,10,10,1,10,10,1,1,10,10,1,1,10,10,10,1,1,1,10,1,1,1,10,1,10,1,10,1,1,10,10,10,10,10,10,10,1,10,10,1,1,10,10,1,10,10,1,6,4,12,11,2,15,4,20,7,11,13,14,14,5,5,8,18,5,20,20,0
"303",10,10,10,10,1,10,1,1,10,10,10,1,10,10,1,1,1,10,10,1,1,1,10,10,1,1,10,1,10,1,1,1,10,10,10,1,1,10,1,10,10,10,1,10,1,1,10,10,10,10,16,10,10,7,2,9,4,13,12,10,8,4,8,10,14,15,7,4,5,16,1
"304",10,1,10,10,1,10,10,1,10,1,10,10,1,10,1,10,1,1,10,1,10,10,10,10,10,1,10,10,10,1,10,1,10,1,10,1,10,1,10,10,10,10,10,10,10,10,1,1,10,10,4,12,10,15,9,9,8,7,5,12,4,10,10,14,17,7,4,5,2,17,1
"305",1,1,1,10,1,1,1,10,1,10,1,10,10,10,10,1,1,1,10,10,1,1,1,10,1,1,10,1,10,10,10,10,1,1,10,10,1,1,1,10,10,10,10,10,1,1,10,1,1,10,5,19,21,7,23,8,9,9,5,7,24,4,20,22,11,8,5,9,12,24,0
"306",1,10,10,10,1,1,10,10,1,10,10,10,1,1,10,1,10,10,10,1,1,10,1,10,10,10,10,10,10,10,10,1,1,10,1,1,1,1,1,1,10,10,1,1,1,10,10,10,10,10,13,10,4,16,8,15,2,13,12,11,11,5,4,7,4,5,13,13,5,16,1
"307",10,1,10,1,10,10,10,1,10,1,1,1,10,10,10,10,1,1,1,10,10,1,1,1,1,1,10,1,10,10,10,10,1,1,1,10,10,1,10,1,1,10,1,1,1,10,1,1,1,1,6,4,5,4,5,21,8,22,5,21,22,11,10,7,10,18,2,22,21,22,0
"308",1,1,1,1,10,10,10,1,10,1,1,10,10,1,1,10,10,10,1,1,10,1,10,10,1,10,1,10,1,1,10,10,10,10,1,1,1,1,10,10,10,1,1,10,10,10,1,10,1,1,6,4,5,6,13,8,10,4,5,9,7,10,10,13,10,7,2,7,4,13,1
"309",1,10,10,10,1,1,10,10,1,1,1,10,1,1,1,1,1,1,10,10,10,1,10,1,1,1,10,10,1,10,1,10,10,1,1,1,1,1,10,1,1,1,10,10,1,10,1,1,1,1,5,4,7,4,8,4,19,5,20,18,20,9,20,20,14,11,2,8,11,20,0
"310",1,1,1,1,1,10,1,10,10,1,10,1,1,1,10,1,1,10,1,10,10,1,10,1,1,10,1,10,1,1,10,1,1,10,10,10,10,1,10,10,1,1,10,1,1,1,1,10,1,1,10,8,6,11,12,4,2,13,14,4,7,9,10,10,5,18,19,10,11,19,0
"311",1,1,1,10,1,1,10,10,10,1,1,1,1,1,10,1,10,1,10,1,10,1,10,1,10,1,1,1,10,10,1,10,1,10,10,1,10,1,10,10,1,10,1,1,1,10,10,10,1,10,4,4,7,19,2,4,12,15,4,7,9,6,6,12,5,10,22,15,5,22,0
"312",10,10,10,10,10,10,1,1,10,10,1,1,1,10,1,10,10,1,1,10,1,1,1,10,10,1,10,10,10,10,1,10,1,10,1,1,1,1,1,1,1,10,1,1,1,1,10,1,10,10,7,5,9,5,4,8,7,15,13,8,4,6,10,16,13,10,13,5,2,16,1
"313",1,1,1,1,1,1,10,1,10,1,1,1,1,10,1,1,10,10,10,1,1,10,10,1,1,10,10,10,10,10,1,10,10,10,1,1,10,10,1,1,10,10,1,10,10,1,1,1,10,10,19,17,19,11,10,7,4,9,4,13,8,4,21,15,13,5,8,2,5,21,0
"314",10,10,1,1,1,10,10,1,10,1,10,10,1,10,1,10,10,1,1,1,1,10,10,10,1,10,1,10,1,1,10,1,1,1,1,1,1,10,10,1,10,10,10,1,10,1,1,1,1,1,13,12,4,5,15,15,14,4,7,17,12,16,15,16,5,9,2,12,4,17,1
"315",1,1,1,1,1,1,1,1,1,10,1,1,1,1,10,1,1,1,10,10,1,1,10,1,10,10,10,10,10,10,1,1,10,10,10,1,1,10,10,1,1,10,1,1,1,10,10,10,10,10,12,13,9,11,13,12,14,2,16,15,14,4,9,7,7,4,15,14,5,16,1
"316",10,1,10,10,10,10,1,10,1,10,10,10,1,10,1,1,10,10,10,1,1,1,1,10,10,1,10,1,10,10,10,10,1,1,1,10,1,10,10,10,10,10,1,10,10,10,1,10,10,10,6,8,8,4,15,12,2,13,14,14,5,16,15,7,18,5,9,12,5,18,0
"317",10,1,1,1,1,10,10,10,10,1,10,1,1,10,1,1,1,10,10,10,1,1,10,1,1,1,1,1,10,1,10,1,10,10,10,10,1,10,1,10,10,10,1,1,1,1,1,1,1,1,5,4,8,12,4,15,16,4,6,13,11,6,12,9,13,14,7,8,12,16,1
"318",10,1,1,1,1,1,1,1,10,10,10,1,1,1,1,10,10,1,10,10,10,10,1,1,10,1,10,10,1,10,10,1,10,1,10,1,10,1,1,1,1,1,1,1,10,10,10,1,10,10,6,4,5,7,16,5,7,5,4,15,11,8,11,13,12,8,12,5,2,16,1
"319",1,10,1,1,10,10,10,1,1,1,10,1,1,1,1,10,1,1,1,1,10,10,1,10,10,1,1,10,1,10,1,10,10,10,1,1,1,1,1,10,10,10,10,10,1,10,10,10,10,10,4,12,4,7,7,21,5,19,18,7,4,14,18,16,8,11,5,5,2,21,0
"320",10,1,10,10,1,10,10,10,1,1,10,10,1,1,10,1,1,10,10,10,1,1,10,10,1,10,1,1,1,1,1,1,1,1,10,1,1,10,1,1,1,1,10,10,1,10,10,1,10,1,4,5,4,15,5,17,12,18,17,17,17,16,12,9,12,10,7,2,5,18,0
"321",1,1,10,10,10,1,1,1,10,10,1,1,1,10,10,1,10,10,10,1,1,10,10,10,10,1,1,1,10,10,10,10,1,10,1,10,1,1,1,1,10,1,1,10,1,1,1,1,1,1,6,4,15,6,6,4,7,16,11,5,9,14,17,10,18,14,11,6,9,18,0
"322",1,1,10,1,10,10,10,1,10,10,1,10,10,10,1,1,1,10,1,10,1,1,1,1,1,1,1,1,1,1,1,10,10,10,10,1,1,10,1,10,1,10,10,10,1,10,1,1,10,10,7,7,4,4,12,15,16,7,5,17,15,18,20,11,12,15,16,5,2,20,0
"323",1,10,10,10,1,1,1,10,10,10,1,1,1,10,1,10,1,10,10,1,10,1,10,1,1,10,10,10,10,10,10,1,10,10,10,1,10,10,10,1,10,1,1,10,10,10,10,1,1,1,10,4,13,14,6,9,11,4,7,15,4,6,16,15,14,13,2,12,9,16,1
"324",1,10,10,10,1,1,10,1,10,1,1,1,1,10,1,10,1,10,1,10,10,10,1,10,1,1,1,10,10,1,10,10,10,10,10,10,1,1,1,10,1,10,1,10,1,10,10,1,1,10,6,8,4,7,6,13,8,5,14,4,6,4,6,13,12,9,12,2,5,14,1
"325",1,1,10,10,1,10,10,10,1,10,1,1,1,10,10,10,1,10,1,10,10,1,10,10,1,10,1,10,10,1,10,10,1,1,10,10,1,1,10,10,1,1,10,10,10,1,10,10,1,1,18,20,4,4,5,6,5,5,20,4,16,20,5,20,19,8,2,13,4,20,0
"326",1,10,10,1,10,10,1,10,10,10,1,10,1,10,10,1,1,10,1,10,10,10,1,10,10,10,1,10,10,10,10,1,1,1,1,10,1,10,1,10,10,10,10,10,1,10,1,10,1,1,11,5,9,7,5,6,2,7,4,19,18,14,4,4,16,17,5,17,16,19,0
"327",1,1,10,1,1,10,10,1,1,1,10,10,10,10,1,10,10,1,10,1,10,10,1,10,10,1,1,10,1,10,10,1,10,1,1,10,1,1,1,1,1,1,1,1,1,10,1,10,10,10,4,8,8,8,5,13,2,5,5,17,14,12,14,13,14,9,9,17,5,17,1
"328",1,10,10,10,1,10,10,1,1,1,10,1,10,1,1,10,10,1,10,10,10,1,10,10,1,10,10,10,1,10,1,10,1,1,10,10,1,10,1,1,10,1,10,1,1,10,10,10,10,1,6,8,8,12,9,13,8,5,4,4,15,19,14,15,15,15,7,2,5,19,0
"329",1,1,10,10,1,10,10,1,1,1,1,1,10,10,1,1,10,10,10,10,1,10,10,1,10,1,1,1,1,10,1,10,1,10,10,1,1,10,10,10,10,1,1,10,1,1,10,1,10,10,4,4,4,10,18,17,4,16,13,21,9,5,8,11,9,13,19,5,2,21,0
"330",1,1,1,1,1,10,1,1,10,10,1,10,10,1,1,10,10,10,10,10,10,1,10,10,10,1,1,10,1,10,10,1,1,10,1,1,1,1,10,1,10,10,1,10,10,1,1,10,10,10,13,9,6,4,4,5,2,5,14,14,8,12,15,14,16,7,4,11,8,16,1
"331",10,1,1,10,10,1,10,10,1,1,10,10,10,1,1,10,1,1,10,10,10,1,10,1,1,10,10,1,1,1,1,1,1,10,1,1,10,10,1,10,1,1,1,1,1,1,1,1,10,1,6,4,7,5,14,9,24,23,4,16,14,16,10,11,5,8,18,2,19,24,0
"332",1,1,1,1,10,1,1,10,10,10,1,10,10,10,10,10,10,10,10,10,10,10,1,10,10,10,10,10,1,1,1,10,10,1,1,10,10,10,1,10,1,10,1,1,1,1,1,1,1,10,6,20,18,18,7,5,17,8,12,4,10,5,7,9,15,17,17,2,5,20,0
"333",1,10,1,10,10,10,10,10,1,1,10,1,1,10,10,10,1,1,10,10,1,10,10,10,1,10,10,1,1,10,1,10,1,1,10,1,1,10,1,10,10,1,10,1,10,10,1,10,1,1,9,4,4,8,5,14,5,4,18,18,10,6,15,16,5,18,2,13,4,18,0
"334",10,10,1,1,10,1,10,10,1,1,1,10,1,1,1,10,10,10,10,1,1,1,1,1,10,1,1,1,1,1,1,10,1,10,10,1,1,1,10,1,1,1,10,1,1,1,1,1,10,10,5,4,4,4,9,13,12,10,12,12,14,12,6,13,10,13,14,5,2,14,1
"335",10,10,10,1,1,1,10,1,10,1,1,10,10,10,1,1,1,1,10,10,1,10,10,10,1,1,1,1,10,1,10,1,1,10,10,10,1,10,10,10,1,10,10,1,1,1,1,10,10,10,9,6,8,2,14,4,5,4,6,16,14,23,8,19,5,7,4,7,10,23,0
"336",10,10,1,10,10,10,10,1,1,10,1,1,1,10,1,1,10,10,10,10,1,1,10,1,1,10,10,1,1,1,10,10,10,1,10,10,10,10,1,1,10,10,10,1,10,10,1,10,10,10,6,4,4,12,9,9,13,2,10,5,4,10,17,19,6,11,10,5,5,19,0
"337",10,1,1,1,1,1,10,10,1,1,10,1,10,1,1,1,1,10,10,1,10,1,10,1,10,1,10,1,10,10,1,1,1,1,10,10,1,10,10,1,1,10,1,10,10,1,10,1,10,1,4,4,11,14,4,5,8,16,13,4,10,17,21,22,21,14,13,8,11,22,0
"338",1,10,1,1,10,1,10,1,10,1,1,10,10,1,1,10,1,1,10,10,10,10,10,10,10,10,1,1,10,10,1,1,10,1,10,1,10,10,1,1,10,1,1,10,10,10,1,10,1,1,19,4,7,4,21,2,7,4,5,16,14,20,18,19,20,19,22,10,7,22,0
"339",1,1,1,1,10,1,1,10,10,1,10,10,10,1,10,1,10,1,10,1,10,1,10,10,1,1,1,10,10,10,1,10,1,1,1,1,10,10,10,10,10,10,1,1,1,1,1,10,1,1,19,13,14,4,5,7,2,5,17,7,14,15,9,8,5,11,14,15,14,19,0
"340",10,1,10,10,1,10,10,10,10,10,1,1,10,1,10,1,1,1,1,1,10,1,10,10,10,10,10,10,10,1,1,1,10,1,1,1,1,1,1,1,10,10,1,10,1,10,1,10,10,1,15,4,13,14,13,2,9,13,12,7,11,4,11,5,13,13,14,15,16,16,1
"341",1,1,10,1,10,10,1,10,10,10,10,1,1,10,10,10,1,1,10,1,1,10,10,1,10,1,10,10,10,10,10,10,10,10,10,1,10,10,1,10,10,1,1,1,10,1,1,10,1,10,7,6,9,4,7,20,20,15,4,4,8,4,13,14,15,16,20,2,21,21,0
"342",10,1,10,1,1,1,10,10,10,1,1,10,10,10,10,10,1,1,1,10,1,1,10,1,10,10,10,1,10,1,10,10,1,10,1,10,1,1,1,10,10,1,10,1,1,1,1,1,1,10,7,5,11,11,7,4,13,10,14,4,6,10,8,13,16,13,14,2,5,16,1
"343",1,1,1,10,10,1,1,1,1,10,10,10,1,1,10,10,1,10,1,10,10,1,1,10,10,10,1,1,1,10,10,1,10,1,10,1,10,1,10,1,1,10,10,10,1,1,10,10,1,10,9,4,5,20,18,2,14,11,18,16,16,15,11,6,9,15,16,5,8,20,0
"344",1,10,10,1,1,10,10,10,10,1,1,1,10,10,1,1,10,10,1,10,1,1,10,1,10,10,1,10,10,10,10,10,1,10,1,1,1,10,1,1,10,10,10,10,1,1,10,10,1,1,13,4,10,4,5,6,21,2,8,15,18,17,15,17,7,4,5,10,7,21,0
"345",1,10,1,10,1,10,1,1,10,1,10,1,1,1,10,1,10,1,10,10,10,1,10,10,10,1,1,10,1,10,10,10,1,10,1,1,1,10,1,1,10,10,1,1,1,10,10,10,1,1,4,6,17,9,13,2,15,5,14,5,9,7,6,7,12,14,15,16,17,17,1
"346",1,10,1,1,10,1,10,10,10,1,10,1,1,1,10,10,10,10,1,1,1,10,10,1,1,1,10,1,10,10,1,1,1,1,10,10,1,1,1,10,1,1,10,1,1,10,1,1,1,1,6,4,9,7,4,4,12,4,20,20,12,16,19,7,8,14,2,17,16,20,0
"347",1,1,1,1,10,1,1,1,10,10,10,1,1,10,1,1,10,10,10,10,10,10,10,1,1,10,10,1,1,1,1,1,10,10,10,10,10,10,1,10,1,1,10,10,10,10,1,10,10,1,6,10,6,8,5,2,4,5,4,14,16,17,20,7,5,14,13,10,7,20,0
"348",10,10,10,1,1,1,1,1,10,10,10,10,10,10,10,1,10,10,1,1,1,10,10,10,10,10,10,10,1,1,10,10,10,1,1,1,1,1,10,10,10,10,10,1,1,10,10,10,1,10,18,4,6,11,16,4,11,10,4,8,15,7,21,11,6,4,5,11,5,21,0
"349",1,1,1,10,1,1,1,1,1,10,1,10,10,10,1,1,10,10,10,10,10,1,10,10,1,10,10,1,10,1,10,10,1,1,1,1,10,1,10,1,10,10,1,1,10,1,1,10,1,10,12,13,7,8,4,5,5,2,7,4,15,17,17,16,14,19,5,11,10,19,0
"350",10,1,10,10,1,1,1,1,10,10,10,10,10,10,1,1,10,10,1,10,10,10,10,1,10,10,1,10,10,1,10,10,10,1,1,1,1,1,10,1,1,1,10,1,10,10,1,1,10,1,9,4,5,5,5,2,4,13,7,17,17,11,15,6,9,13,16,16,17,17,1
"351",1,1,10,1,1,10,1,10,10,1,10,1,1,10,1,10,1,1,1,10,10,10,1,10,10,1,1,10,1,1,10,10,10,10,10,10,10,10,10,1,1,10,10,10,10,10,10,1,1,1,8,6,4,19,13,5,6,7,21,5,23,7,4,6,5,5,2,22,23,23,0
"352",1,10,1,10,1,10,1,1,1,10,10,10,10,1,1,1,10,1,1,10,10,10,10,1,10,1,1,1,1,10,10,10,10,1,1,1,10,1,10,10,10,1,1,1,10,1,1,1,1,10,4,6,15,17,7,4,5,14,5,7,11,6,9,19,9,17,19,2,18,19,0
"353",1,1,10,10,1,10,10,1,10,10,10,10,1,10,10,1,10,10,1,1,1,10,10,10,10,1,10,1,10,1,10,10,1,10,10,1,1,1,10,1,1,10,1,10,1,1,1,1,10,1,4,4,17,10,4,5,11,4,9,5,8,11,14,7,22,12,19,2,24,24,0
"354",10,1,1,10,1,10,1,10,1,10,1,1,1,10,10,1,10,1,10,10,10,1,1,10,1,1,1,1,10,1,1,1,10,10,10,1,1,1,10,1,10,1,10,10,1,1,1,10,1,10,5,4,12,8,2,14,5,6,20,4,9,5,9,16,22,7,4,17,14,22,0
"355",1,1,1,1,1,10,10,1,10,1,1,10,10,10,10,10,1,1,1,10,10,1,1,1,10,1,10,10,10,1,1,1,1,1,1,1,1,10,10,1,10,1,10,1,10,1,1,10,10,10,7,4,4,4,7,10,8,16,5,17,4,9,7,15,13,14,7,10,2,17,1
"356",1,1,10,1,1,1,10,10,10,1,1,1,1,10,1,10,10,10,1,1,10,10,10,1,1,10,1,10,10,10,1,1,10,10,1,1,1,10,1,10,1,1,1,1,1,10,1,1,10,10,4,10,6,5,4,5,8,4,18,14,18,8,11,15,15,9,10,5,2,18,0
"357",1,1,1,1,10,1,1,1,1,1,1,10,10,1,10,1,10,1,10,10,1,1,1,10,1,10,10,1,1,1,10,10,1,1,10,1,10,1,1,10,10,1,1,10,1,1,10,1,1,10,21,4,13,14,10,8,5,14,12,14,18,14,19,16,12,7,4,2,5,21,0
"358",10,10,10,10,1,1,10,10,1,1,1,1,10,1,10,1,1,1,1,10,10,1,1,10,1,1,1,1,1,1,1,10,10,1,10,10,10,1,10,1,10,1,1,10,10,1,10,10,1,10,6,8,15,15,2,15,5,4,4,7,5,7,16,9,5,17,18,16,15,18,0
"359",10,10,10,1,1,10,1,1,1,1,10,10,1,1,1,10,1,10,10,1,1,1,10,1,1,10,10,10,1,10,10,1,1,1,1,10,1,10,10,1,1,10,10,10,10,10,10,10,1,10,16,6,17,17,5,6,16,8,8,13,4,15,8,4,14,15,5,2,5,17,1
"360",1,1,1,10,1,10,1,1,1,1,10,10,1,1,10,1,10,1,10,1,1,1,10,1,10,10,10,1,1,10,1,1,10,1,10,10,10,1,10,10,1,10,1,1,1,1,1,1,10,10,9,7,5,7,12,9,9,11,12,16,4,8,4,5,19,18,5,11,9,19,0
"361",10,10,10,10,10,10,1,10,10,10,1,1,10,1,1,10,1,1,10,1,1,10,10,10,10,1,1,10,1,10,10,10,1,1,1,10,1,10,1,1,10,10,1,10,10,1,10,1,10,10,4,6,8,6,7,11,14,18,15,4,16,21,15,19,6,9,5,5,2,21,0
"362",10,10,10,10,10,1,10,10,10,10,10,1,1,10,10,1,10,10,1,1,10,1,1,1,1,10,1,10,10,1,10,1,10,1,1,1,10,10,10,1,10,10,10,1,1,1,10,1,1,10,4,5,11,13,4,17,16,4,7,5,10,9,13,14,15,16,8,13,16,17,1
"363",1,1,1,10,1,1,10,1,1,10,1,10,10,10,1,10,1,1,10,1,1,1,1,1,10,10,1,1,10,10,1,10,1,10,10,10,1,10,1,10,10,10,1,1,10,10,10,1,10,10,7,11,11,5,4,15,9,14,11,11,20,14,4,8,5,10,13,2,5,20,0
"364",10,1,1,10,10,10,10,10,10,1,10,10,10,10,10,1,10,10,10,10,1,1,1,10,1,1,1,10,10,10,1,1,10,1,1,1,10,10,10,1,10,1,1,10,1,1,1,10,1,1,4,22,4,4,9,2,5,8,12,9,6,13,11,22,23,17,14,11,14,23,0
"365",1,1,1,10,1,1,1,1,10,1,10,1,10,1,1,1,10,10,1,1,10,1,10,10,1,10,10,10,1,1,1,1,10,10,10,10,1,1,1,10,1,10,1,10,10,10,1,1,1,10,6,8,18,19,15,6,15,12,4,4,4,17,19,19,18,7,10,6,9,19,0
"366",1,10,10,10,1,10,1,1,10,1,1,1,1,1,1,1,1,1,1,10,10,10,10,1,10,1,10,10,1,1,10,10,1,10,10,10,10,1,1,1,1,10,1,10,1,10,10,1,1,1,4,6,23,8,4,6,5,22,4,7,11,16,7,20,22,21,6,14,19,23,0
"367",10,10,1,10,10,10,1,10,10,1,10,1,10,1,1,1,1,1,1,10,1,10,1,1,10,1,10,10,1,1,1,1,10,10,1,1,10,10,10,1,1,1,1,10,1,1,1,10,10,1,4,6,7,2,5,12,13,11,7,11,14,4,6,9,15,9,17,14,15,17,1
"368",10,10,10,1,1,10,10,1,1,10,1,1,1,1,10,1,1,1,10,1,10,10,1,1,10,1,1,10,1,10,10,1,10,10,10,1,1,1,10,1,10,10,10,10,1,10,10,10,1,1,13,4,4,14,6,2,7,5,14,13,9,9,6,6,10,13,5,8,11,14,1
"369",10,10,1,10,1,10,10,1,10,1,1,10,1,1,1,1,10,1,10,1,10,10,1,1,1,1,10,1,10,1,10,1,10,10,1,10,10,1,10,10,10,1,10,1,1,10,10,10,1,10,9,7,5,10,12,7,2,8,10,11,9,11,10,10,12,5,14,11,5,14,1
"370",10,1,1,1,10,10,1,1,1,1,1,1,10,1,10,1,1,1,10,10,1,10,1,10,10,1,10,1,10,10,1,1,1,1,10,10,1,10,1,1,10,10,10,1,10,1,10,1,1,1,4,6,7,9,6,14,9,5,13,4,11,20,13,8,11,5,10,6,11,20,0
"371",1,1,1,10,10,1,10,1,10,1,1,1,1,10,10,10,1,1,10,10,1,10,10,1,1,1,1,1,10,10,10,1,1,1,10,10,1,10,10,1,1,1,10,10,10,1,10,1,1,1,6,4,9,8,7,4,18,15,4,4,21,25,22,23,21,20,12,2,13,25,0
"372",1,10,10,1,10,10,1,1,1,10,1,10,10,10,10,10,10,10,1,1,10,1,10,10,10,1,10,1,10,1,10,1,10,1,1,10,10,1,10,10,1,1,10,1,10,10,10,1,1,10,6,17,20,20,22,11,4,8,4,19,18,5,17,18,5,11,14,2,5,22,0
"373",1,10,1,1,10,10,1,10,10,1,10,1,10,10,10,10,10,1,10,10,1,10,1,1,10,10,10,10,1,10,10,1,10,1,1,1,1,1,10,10,1,10,1,1,10,1,10,1,10,1,4,6,12,7,4,11,22,14,10,4,4,6,7,12,9,6,17,2,18,22,0
"374",1,1,1,1,1,10,10,1,10,1,10,1,1,10,1,10,1,1,10,1,1,1,10,1,1,1,1,10,10,1,10,10,1,1,10,1,1,10,10,10,1,10,10,1,10,1,10,1,10,1,4,7,19,22,4,5,10,4,23,4,25,23,6,9,14,17,15,2,12,25,0
"375",10,1,10,1,1,1,1,10,10,1,10,1,10,10,10,1,10,1,1,1,10,1,1,10,10,1,10,10,10,1,10,1,1,1,1,1,10,10,1,1,1,1,10,1,1,1,10,10,10,1,17,6,4,18,2,4,8,7,16,14,4,6,5,12,13,6,16,17,18,18,0
"376",1,1,10,1,10,10,1,10,10,10,1,1,10,10,10,10,10,10,10,1,10,1,10,1,10,10,10,10,1,10,1,10,1,1,1,10,1,1,10,1,1,10,10,10,10,10,1,10,1,10,6,10,4,8,11,2,4,9,4,5,13,14,7,10,13,16,5,6,9,16,1
"377",10,10,10,1,10,10,10,1,1,1,10,10,10,1,10,1,10,1,10,10,1,1,10,10,10,10,10,1,10,10,10,10,1,10,10,10,1,1,10,1,10,10,10,1,10,10,10,10,1,10,9,4,6,21,5,11,6,20,5,8,4,4,6,16,15,4,5,6,9,21,0
"378",1,1,10,10,1,1,10,10,1,1,1,10,1,1,10,1,10,1,10,10,10,1,1,1,10,1,1,1,1,1,1,10,10,10,10,10,1,10,10,10,1,10,1,10,10,10,10,10,1,10,7,11,11,7,17,2,17,19,16,18,4,7,5,17,17,5,8,5,5,19,0
